customer_id,recency,frequency,monetary,cluster
9965,240,1,9,0
9966,24,4,49,1
9967,125,3,66,1
9968,240,1,30,0
9969,45,1,11,1
9970,104,5,107,1
9971,221,1,4,0
9972,41,11,303,3
9973,240,1,13,0
9974,105,2,141,1
9975,90,9,118,3
9976,241,1,21,0
9977,241,1,8,0
9978,23,3,68,1
9979,199,2,11,0
9980,18,8,30,1
9981,85,6,349,3
9982,13,12,1627,2
9983,39,8,552,3
9984,22,4,41,1
9985,23,8,65,1
9986,241,1,8,0
9987,76,6,237,3
9988,131,2,34,1
9989,33,7,68,1
9990,66,4,33,1
9991,13,2,16,1
9992,26,6,176,1
9993,72,3,41,1
9994,12,2,13,1
9995,11,5,97,1
9996,77,3,78,1
9997,121,1,5,1
9998,172,1,8,0
9999,240,1,14,0
10000,229,2,20,0
10001,140,3,32,1
10002,21,10,84,3
10003,4,20,315,3
10004,78,12,452,3
10005,101,2,12,1
10006,79,6,405,3
10007,242,1,1,0
10008,17,12,147,3
10009,219,1,2,0
10010,78,3,31,1
10011,42,6,36,1
10012,59,6,463,3
10013,19,18,253,3
10014,242,1,4,0
10015,10,10,98,3
10016,215,1,23,0
10017,121,7,472,3
10018,98,2,38,1
10019,242,1,6,0
10020,57,6,70,1
10021,242,1,7,0
10022,19,4,51,1
10023,85,1,11,1
10024,78,1,31,1
10025,37,4,34,1
10026,13,6,244,3
10027,65,3,31,1
10028,217,2,16,0
10029,79,5,71,1
10030,16,14,171,3
10031,30,1,3,1
10032,84,1,19,1
10033,243,1,10,0
10034,58,2,22,1
10035,213,3,95,0
10036,93,8,198,3
10037,18,2,24,1
10038,25,4,37,1
10039,243,1,1,0
10040,11,6,54,1
10041,243,1,9,0
10042,46,3,62,1
10043,46,10,203,3
10044,12,1,26,1
10045,33,3,108,1
10046,243,1,6,0
10047,30,5,61,1
10048,21,3,40,1
10049,10,12,340,3
10050,10,14,343,3
10051,44,2,47,1
10052,96,3,38,1
10053,36,3,18,1
10054,243,1,2,0
10055,115,3,28,1
10056,243,1,2,0
10057,243,1,4,0
10058,5,7,404,3
10059,243,1,2,0
10060,28,3,17,1
10061,243,1,26,0
10062,243,1,6,0
10063,243,1,2,0
10064,12,3,36,1
10065,23,8,63,1
10066,86,11,732,3
10067,11,7,93,1
10068,47,5,192,1
10069,17,5,176,1
10070,32,10,307,3
10071,30,1,8,1
10072,116,3,33,1
10073,192,4,55,0
10074,3,7,75,1
10075,100,3,26,1
10076,243,1,10,0
10077,10,5,36,1
10078,183,1,3,0
10079,24,18,1442,2
10080,103,1,20,1
10081,85,5,36,1
10082,1,3,31,1
10083,22,2,16,1
10084,18,1,5,1
10085,15,10,150,3
10086,12,10,239,3
10087,2,5,70,1
10088,56,7,104,1
10089,31,10,87,3
10090,105,3,48,1
10091,42,4,55,1
10092,17,3,91,1
10093,106,4,158,1
10094,18,3,87,1
10095,64,4,52,1
10096,244,1,2,0
10097,9,4,88,1
10098,75,2,12,1
10099,244,1,5,0
10100,244,1,7,0
10101,13,17,235,3
10102,220,2,9,0
10103,244,1,11,0
10104,2,4,93,1
10105,32,5,374,3
10106,90,3,55,1
10107,98,5,95,1
10108,191,4,55,0
10109,54,4,60,1
10110,92,2,29,1
10111,241,2,195,0
10112,3,18,247,3
10113,244,1,6,0
10114,11,15,298,3
10115,2,3,36,1
10116,244,1,10,0
10117,71,6,69,1
10118,5,10,146,3
10119,39,13,157,3
10120,244,1,14,0
10121,136,2,23,1
10122,167,3,35,1
10123,59,4,78,1
10124,231,2,4,0
10125,2,6,72,1
10126,32,7,131,1
10127,156,2,60,1
10128,245,1,8,0
10129,211,1,22,0
10130,17,3,23,1
10131,246,1,9,0
10132,36,3,14,1
10133,179,3,35,0
10134,1,28,233,3
10135,11,13,133,3
10136,167,2,47,1
10137,38,10,112,3
10138,246,1,14,0
10139,246,1,4,0
10140,1,3,12,1
10141,82,4,32,1
10142,121,3,205,1
10143,246,1,10,0
10144,128,2,19,1
10145,15,8,899,3
10146,83,5,48,1
10147,156,4,62,1
10148,56,3,36,1
10149,15,10,98,3
10150,15,4,24,1
10151,22,6,72,1
10152,246,1,8,0
10153,107,5,58,1
10154,143,3,108,1
10155,120,6,70,1
10156,30,10,156,3
10157,69,5,461,3
10158,110,2,9,1
10159,246,1,33,0
10160,36,6,200,3
10161,246,1,7,0
10162,32,4,46,1
10163,71,4,49,1
10164,150,3,28,1
10165,2,9,202,3
10166,15,5,75,1
10167,229,1,18,0
10168,203,1,17,0
10169,247,1,424,0
10170,1,8,422,3
10171,26,12,54,3
10172,38,3,70,1
10173,117,3,34,1
10174,13,4,61,1
10175,3,5,336,3
10176,102,2,19,1
10177,165,2,20,1
10178,172,5,237,1
10179,12,3,7,1
10180,247,1,3,0
10181,30,6,209,3
10182,14,13,277,3
10183,89,1,4,1
10184,10,20,460,3
10185,233,2,13,0
10186,30,6,26,1
10187,247,1,4,0
10188,24,6,74,1
10189,123,5,44,1
10190,118,1,9,1
10191,50,1,19,1
10192,247,1,12,0
10193,93,2,113,1
10194,9,5,167,1
10195,43,5,86,1
10196,170,3,212,1
10197,72,5,54,1
10198,127,4,399,3
10199,247,1,156,0
10200,185,3,42,0
10201,247,1,21,0
10202,187,2,13,0
10203,30,4,71,1
10204,234,1,29,0
10205,39,4,36,1
10206,132,2,49,1
10207,79,1,11,1
10208,17,3,137,1
10209,229,1,4,0
10210,47,1,6,1
10211,35,4,101,1
10212,51,6,80,1
10213,72,4,121,1
10214,46,4,77,1
10215,54,4,48,1
10216,170,1,7,0
10217,141,2,13,1
10218,10,3,56,1
10219,108,2,25,1
10220,16,15,147,3
10221,1,15,319,3
10222,2,16,207,3
10223,32,6,94,1
10224,35,4,33,1
10225,248,1,7,0
10226,44,3,103,1
10227,182,3,46,0
10228,248,1,22,0
10229,113,3,29,1
10230,5,20,704,2
10231,16,3,26,1
10232,153,5,31,1
10233,31,13,99,3
10234,18,9,171,3
10235,32,14,201,3
10236,23,9,85,3
10237,45,5,120,1
10238,27,3,28,1
10239,81,4,67,1
10240,44,4,30,1
10241,15,2,38,1
10242,55,6,56,1
10243,248,1,14,0
10244,115,5,51,1
10245,53,2,22,1
10246,3,5,57,1
10247,5,4,16,1
10248,23,10,205,3
10249,3,2,22,1
10250,15,1,2,1
10251,24,21,627,2
10252,35,2,12,1
10253,2,5,122,1
10254,107,1,7,1
10255,26,6,139,1
10256,164,2,13,1
10257,105,3,24,1
10258,249,1,6,0
10259,249,2,23,0
10260,171,2,6,0
10261,109,1,6,1
10262,25,15,321,3
10263,33,10,273,3
10264,3,15,811,2
10265,15,6,220,3
10266,123,5,101,1
10267,68,2,354,1
10268,10,11,118,3
10269,39,5,197,1
10270,52,2,36,1
10271,3,17,359,3
10272,13,6,198,3
10273,249,1,6,0
10274,249,1,11,0
10275,10,3,56,1
10276,5,19,165,3
10277,73,2,107,1
10278,249,1,4,0
10279,9,7,104,1
10280,17,6,351,3
10281,61,3,13,1
10282,68,3,19,1
10283,106,3,25,1
10284,193,2,8,0
10285,51,1,18,1
10286,34,4,23,1
10287,115,3,107,1
10288,3,17,363,3
10289,100,1,28,1
10290,88,1,19,1
10291,10,2,41,1
10292,46,6,189,3
10293,213,1,16,0
10294,14,5,52,1
10295,203,1,11,0
10296,215,1,2,0
10297,12,12,318,3
10298,216,2,58,0
10299,94,1,4,1
10300,58,3,59,1
10301,152,1,6,1
10302,13,1,3,1
10303,44,3,106,1
10304,222,1,0,0
10305,49,3,50,1
10306,93,5,182,1
10307,66,3,100,1
10308,9,2,18,1
10309,20,5,92,1
10310,16,2,27,1
10311,61,2,9,1
10312,38,1,4,1
10313,39,2,23,1
10314,3,6,53,1
10315,39,1,8,1
10316,204,1,72,0
10317,100,1,1,1
10318,55,2,30,1
10319,38,7,313,3
10320,19,3,33,1
10321,19,1,7,1
10322,54,1,7,1
10323,184,1,29,0
10324,235,1,6,0
10325,27,1,8,1
10326,19,1,2,1
10327,39,13,104,3
10328,14,3,30,1
10329,41,4,48,1
10330,103,2,6,1
10331,79,1,16,1
10332,208,1,47,0
10333,49,3,12,1
10334,232,1,13,0
10335,76,2,8,1
10336,64,2,36,1
10337,74,1,31,1
10338,16,4,55,1
10339,106,2,472,3
10340,47,1,7,1
10341,8,1,44,1
10342,21,3,50,1
10343,98,2,65,1
10344,51,1,27,1
10345,27,4,300,3
10346,23,6,58,1
10347,113,2,55,1
10348,108,2,32,1
10349,202,1,28,0
10350,30,3,55,1
10351,44,1,2,1
10352,80,3,134,1
10353,22,4,74,1
10354,60,4,35,1
10355,208,1,13,0
10356,48,5,60,1
10357,17,3,27,1
10358,58,2,23,1
10359,48,5,102,1
10360,168,2,10,1
10361,59,4,40,1
10362,11,2,11,1
10363,198,1,9,0
10364,3,1,6,1
10365,4,1,30,1
10366,35,1,3,1
10367,63,3,70,1
10368,12,3,16,1
10369,13,2,99,1
10370,200,1,1,0
10371,73,1,38,1
10372,214,1,6,0
10373,95,2,40,1
10374,103,1,5,1
10375,4,1,18,1
10376,5,1,4,1
10377,1,1,30,1
10378,25,1,171,1
10379,24,1,2,1
10380,5,1,5,1
10381,8,1,48,1
10382,9,1,25,1
10383,8,1,14,1
10384,5,2,28,1
10385,15,1,6,1
10386,5,1,36,1
10387,10,1,27,1
10388,12,1,19,1
10389,13,1,8,1
10390,11,1,15,1
10391,10,1,11,1
10392,10,1,24,1
10393,10,1,9,1
10394,15,1,3,1
10395,19,1,73,1
10396,12,1,157,1
10397,16,1,4,1
10398,21,1,11,1
10399,21,1,4,1
10400,22,1,43,1
10401,22,1,8,1
10402,22,1,11,1
10403,14,2,42,1
10404,22,1,41,1
10405,9,2,21,1
10406,23,1,183,1
10407,24,1,5,1
10408,24,1,23,1
10409,25,1,13,1
10410,18,1,94,1
10411,19,1,19,1
10412,25,1,11,1
10413,25,1,2,1
10414,25,1,5,1
10415,25,1,6,1
10416,17,1,30,1
10417,26,1,28,1
10418,26,1,86,1
10419,3,2,19,1
10420,26,1,9,1
10421,27,1,6,1
10422,17,1,13,1
10423,27,1,19,1
10424,10,3,56,1
10425,29,1,7,1
10426,30,1,24,1
10427,29,1,5,1
10428,31,1,20,1
10429,31,1,34,1
10430,32,1,34,1
10431,32,1,77,1
10432,32,1,23,1
10433,32,1,52,1
10434,3,2,50,1
10435,117,3,17,1
10436,96,3,33,1
10437,15,5,184,1
10438,27,4,89,1
10439,109,4,129,1
10440,92,1,6,1
10441,170,2,80,1
10442,220,1,3,0
10443,30,5,174,1
10444,220,1,7,0
10445,20,6,109,1
10446,31,5,28,1
10447,191,1,7,0
10448,220,1,35,0
10449,218,2,26,0
10450,36,1,5,1
10451,17,10,281,3
10452,11,6,81,1
10453,220,1,149,0
10454,3,12,63,3
10455,220,1,11,0
10456,94,4,73,1
10457,205,2,13,0
10458,74,3,297,1
10459,162,4,52,1
10460,195,2,149,0
10461,220,1,53,0
10462,220,1,9,0
10463,14,6,76,1
10464,220,1,23,0
10465,3,5,71,1
10466,209,3,64,0
10467,175,2,10,0
10468,13,10,142,3
10469,220,1,4,0
10470,2,14,108,3
10471,110,3,61,1
10472,37,4,74,1
10473,60,1,7,1
10474,32,2,55,1
10475,65,4,17,1
10476,195,1,2,0
10477,155,1,10,1
10478,37,4,286,3
10479,13,2,8,1
10480,214,2,14,0
10481,219,1,9,0
10482,37,2,15,1
10483,219,1,14,0
10484,219,1,80,0
10485,27,2,65,1
10486,219,1,12,0
10487,9,3,36,1
10488,17,6,144,1
10489,9,4,106,1
10490,219,1,6,0
10491,156,2,5,1
10492,219,1,24,0
10493,24,18,441,3
10494,19,5,691,3
10495,173,1,19,0
10496,13,2,10,1
10497,40,3,52,1
10498,140,2,13,1
10499,27,7,286,3
10500,11,7,50,1
10501,25,5,117,1
10502,2,26,425,3
10503,9,2,14,1
10504,11,8,312,3
10505,47,4,58,1
10506,9,7,207,3
10507,47,4,40,1
10508,79,2,35,1
10509,82,2,10,1
10510,4,8,168,3
10511,22,3,103,1
10512,219,1,2,0
10513,82,2,62,1
10514,111,2,22,1
10515,191,1,103,0
10516,218,1,11,0
10517,218,1,0,0
10518,219,1,20,0
10519,2,21,186,3
10520,24,5,34,1
10521,13,6,98,1
10522,36,8,216,3
10523,113,2,16,1
10524,191,2,15,0
10525,218,1,4,0
10526,218,1,8,0
10527,172,3,52,1
10528,218,1,5,0
10529,15,10,222,3
10530,106,2,17,1
10531,209,2,40,0
10532,218,1,24,0
10533,19,8,126,3
10534,75,2,36,1
10535,218,1,1,0
10536,218,1,6,0
10537,13,2,10,1
10538,149,2,19,1
10539,47,5,41,1
10540,18,8,69,1
10541,15,3,41,1
10542,219,1,72,0
10543,97,2,31,1
10544,9,2,61,1
10545,5,7,156,3
10546,107,1,3,1
10547,66,1,17,1
10548,81,5,150,1
10549,217,1,10,0
10550,217,1,8,0
10551,217,1,8,0
10552,217,1,3,0
10553,217,1,0,0
10554,189,1,15,0
10555,142,1,2,1
10556,3,6,182,1
10557,216,1,19,0
10558,216,1,20,0
10559,78,2,14,1
10560,3,3,16,1
10561,216,1,3,0
10562,216,1,7,0
10563,171,1,33,0
10564,2,3,24,1
10565,216,1,16,0
10566,24,6,55,1
10567,43,4,122,1
10568,40,21,479,3
10569,9,22,221,3
10570,27,3,39,1
10571,40,1,35,1
10572,12,21,457,3
10573,13,5,152,1
10574,48,3,36,1
10575,19,15,348,3
10576,163,5,35,1
10577,209,1,11,0
10578,22,9,147,3
10579,76,3,34,1
10580,38,2,21,1
10581,40,16,262,3
10582,15,7,626,3
10583,69,4,82,1
10584,86,2,113,1
10585,82,3,17,1
10586,180,3,53,0
10587,200,2,17,0
10588,97,2,54,1
10589,215,1,2,0
10590,215,1,4,0
10591,152,2,2,1
10592,68,3,82,1
10593,215,1,6,0
10594,215,1,9,0
10595,93,5,35,1
10596,20,3,136,1
10597,215,1,77,0
10598,97,4,76,1
10599,193,2,17,0
10600,28,4,243,1
10601,119,4,35,1
10602,29,5,38,1
10603,79,2,21,1
10604,33,5,76,1
10605,133,2,15,1
10606,48,3,24,1
10607,214,1,36,0
10608,65,2,58,1
10609,28,2,49,1
10610,10,11,127,3
10611,59,4,171,1
10612,26,8,193,3
10613,39,5,114,1
10614,215,1,10,0
10615,44,5,54,1
10616,28,9,101,3
10617,213,1,20,0
10618,213,1,38,0
10619,58,3,25,1
10620,17,5,45,1
10621,213,1,38,0
10622,202,2,50,0
10623,62,3,14,1
10624,20,14,164,3
10625,139,1,2,1
10626,10,3,48,1
10627,107,3,51,1
10628,18,4,69,1
10629,170,2,15,1
10630,115,2,11,1
10631,24,9,172,3
10632,212,1,34,0
10633,5,19,726,2
10634,80,4,36,1
10635,114,2,93,1
10636,102,2,18,1
10637,124,2,17,1
10638,129,2,8,1
10639,26,3,26,1
10640,3,12,278,3
10641,15,2,30,1
10642,35,4,36,1
10643,112,1,3,1
10644,210,1,11,0
10645,41,2,17,1
10646,20,7,294,3
10647,42,1,3,1
10648,33,2,23,1
10649,115,3,16,1
10650,5,8,156,3
10651,13,7,140,3
10652,47,2,99,1
10653,209,1,16,0
10654,200,2,61,0
10655,4,7,135,1
10656,208,1,20,0
10657,208,1,21,0
10658,132,2,235,1
10659,185,3,72,0
10660,180,3,71,0
10661,4,5,104,1
10662,13,5,186,1
10663,199,2,49,0
10664,207,1,27,0
10665,207,1,14,0
10666,22,5,60,1
10667,206,1,5,0
10668,205,1,5,0
10669,16,6,44,1
10670,78,2,19,1
10671,205,1,6,0
10672,48,3,14,1
10673,2,4,63,1
10674,204,1,16,0
10675,204,1,6,0
10676,29,9,98,3
10677,204,1,10,0
10678,204,1,11,0
10679,203,1,14,0
10680,175,3,34,0
10681,5,3,8,1
10682,201,1,11,0
10683,172,2,28,0
10684,41,6,102,1
10685,200,1,8,0
10686,200,1,17,0
10687,38,6,80,1
10688,200,1,6,0
10689,107,1,3,1
10690,199,2,10,0
10691,50,7,152,3
10692,165,2,27,1
10693,6,5,149,1
10694,63,3,63,1
10695,27,3,52,1
10696,4,25,335,3
10697,94,4,105,1
10698,72,3,16,1
10699,28,4,39,1
10700,122,1,3,1
10701,83,5,80,1
10702,3,9,161,3
10703,43,5,337,3
10704,198,1,5,0
10705,138,1,22,1
10706,23,9,326,3
10707,11,15,199,3
10708,10,5,333,3
10709,19,2,107,1
10710,94,2,17,1
10711,44,1,36,1
10712,18,11,104,3
10713,57,2,16,1
10714,17,7,75,1
10715,197,1,10,0
10716,193,2,40,0
10717,111,4,18,1
10718,196,1,4,0
10719,26,2,7,1
10720,195,2,8,0
10721,130,2,31,1
10722,195,1,10,0
10723,195,1,0,0
10724,2,13,652,3
10725,195,1,5,0
10726,33,4,46,1
10727,195,1,12,0
10728,168,1,4,1
10729,77,4,20,1
10730,84,1,3,1
10731,193,1,28,0
10732,76,4,46,1
10733,47,5,54,1
10734,178,2,5,0
10735,192,1,22,0
10736,30,2,9,1
10737,192,1,4,0
10738,189,1,8,0
10739,192,2,8,0
10740,23,11,220,3
10741,108,2,14,1
10742,136,2,13,1
10743,40,8,188,3
10744,46,2,2,1
10745,20,4,78,1
10746,192,1,4,0
10747,136,1,10,1
10748,191,1,8,0
10749,10,7,125,1
10750,21,9,93,3
10751,14,4,83,1
10752,191,1,5,0
10753,24,3,20,1
10754,32,1,30,1
10755,106,2,18,1
10756,14,3,15,1
10757,179,1,5,0
10758,180,1,1,0
10759,129,2,12,1
10760,19,2,26,1
10761,95,3,22,1
10762,25,9,120,3
10763,10,6,108,1
10764,41,8,293,3
10765,181,1,1,0
10766,181,1,2,0
10767,177,3,22,0
10768,52,4,641,3
10769,82,3,56,1
10770,181,2,14,0
10771,144,5,145,1
10772,181,1,14,0
10773,183,1,32,0
10774,182,1,12,0
10775,4,7,132,1
10776,83,4,56,1
10777,185,1,8,0
10778,5,4,29,1
10779,49,2,27,1
10780,187,1,19,0
10781,21,2,180,1
10782,185,1,27,0
10783,171,2,15,0
10784,185,1,27,0
10785,27,6,61,1
10786,35,5,58,1
10787,73,6,128,1
10788,69,4,22,1
10789,10,2,131,1
10790,48,1,30,1
10791,26,3,49,1
10792,187,1,37,0
10793,199,1,63,0
10794,30,5,22,1
10795,188,1,5,0
10796,56,3,39,1
10797,72,2,9,1
10798,91,2,9,1
10799,188,1,7,0
10800,13,5,65,1
10801,35,3,45,1
10802,71,2,17,1
10803,43,2,9,1
10804,151,1,25,1
10805,16,7,488,3
10806,208,2,7,0
10807,1,7,93,1
10808,11,5,83,1
10809,66,4,48,1
10810,88,1,35,1
10811,58,2,14,1
10812,18,15,1234,2
10813,19,12,166,3
10814,11,9,156,3
10815,49,3,36,1
10816,24,1,181,1
10817,30,3,111,1
10818,29,10,265,3
10819,221,1,27,0
10820,58,3,30,1
10821,65,5,145,1
10822,221,1,7,0
10823,197,3,28,0
10824,221,1,6,0
10825,33,5,81,1
10826,192,3,8,0
10827,85,3,53,1
10828,10,6,234,3
10829,5,4,37,1
10830,90,2,42,1
10831,76,5,73,1
10832,23,6,301,3
10833,212,2,21,0
10834,221,1,15,0
10835,25,5,39,1
10836,221,1,49,0
10837,221,1,13,0
10838,2,3,37,1
10839,11,10,262,3
10840,95,2,30,1
10841,221,1,27,0
10842,22,7,83,1
10843,219,1,24,0
10844,71,3,46,1
10845,39,1,10,1
10846,203,2,35,0
10847,210,1,6,0
10848,222,1,6,0
10849,221,1,109,0
10850,16,2,55,1
10851,3,12,132,3
10852,44,3,40,1
10853,198,3,11,0
10854,210,3,41,0
10855,201,2,122,0
10856,43,6,82,1
10857,222,1,5,0
10858,83,3,12,1
10859,11,2,22,1
10860,12,4,111,1
10861,38,9,159,3
10862,191,2,12,0
10863,222,1,8,0
10864,201,1,24,0
10865,57,8,147,3
10866,48,3,58,1
10867,222,1,17,0
10868,77,2,90,1
10869,222,1,2,0
10870,201,4,123,0
10871,45,22,500,3
10872,81,3,60,1
10873,9,8,52,1
10874,2,16,138,3
10875,16,6,486,3
10876,51,5,65,1
10877,11,2,47,1
10878,13,16,1577,2
10879,33,9,76,3
10880,222,1,5,0
10881,222,1,30,0
10882,17,15,228,3
10883,52,7,91,1
10884,56,3,57,1
10885,223,1,6,0
10886,222,1,7,0
10887,223,1,10,0
10888,71,2,22,1
10889,99,6,95,1
10890,217,2,32,0
10891,141,3,45,1
10892,62,8,417,3
10893,118,3,21,1
10894,16,5,46,1
10895,223,1,8,0
10896,223,1,4,0
10897,123,4,82,1
10898,25,15,1104,2
10899,223,1,7,0
10900,170,2,4,1
10901,17,19,357,3
10902,223,1,7,0
10903,8,4,40,1
10904,223,1,32,0
10905,108,3,163,1
10906,22,2,9,1
10907,119,2,45,1
10908,89,4,109,1
10909,150,3,20,1
10910,44,6,167,1
10911,223,1,4,0
10912,17,5,34,1
10913,5,5,88,1
10914,39,5,38,1
10915,223,1,9,0
10916,223,1,2,0
10917,196,2,26,0
10918,12,15,556,3
10919,100,5,55,1
10920,32,4,55,1
10921,223,1,7,0
10922,187,3,49,0
10923,92,2,24,1
10924,222,1,8,0
10925,203,2,15,0
10926,3,6,142,1
10927,17,1,3,1
10928,167,2,54,1
10929,11,10,292,3
10930,225,1,0,0
10931,99,1,1,1
10932,4,14,744,3
10933,34,2,33,1
10934,2,2,32,1
10935,97,3,90,1
10936,196,2,11,0
10937,225,1,4,0
10938,15,3,18,1
10939,225,1,4,0
10940,101,2,13,1
10941,40,5,60,1
10942,36,8,193,3
10943,225,1,5,0
10944,76,6,76,1
10945,225,1,40,0
10946,225,1,6,0
10947,128,2,89,1
10948,190,2,25,0
10949,24,9,272,3
10950,1,2,12,1
10951,225,1,3,0
10952,56,2,69,1
10953,135,5,145,1
10954,172,3,21,1
10955,39,2,15,1
10956,95,2,32,1
10957,225,1,30,0
10958,224,2,52,0
10959,71,3,6,1
10960,161,2,40,1
10961,131,1,61,1
10962,16,8,93,1
10963,225,1,4,0
10964,47,2,16,1
10965,134,3,32,1
10966,39,7,109,1
10967,225,1,2,0
10968,55,3,31,1
10969,205,2,53,0
10970,35,7,112,1
10971,84,3,29,1
10972,39,1,20,1
10973,47,8,63,1
10974,26,9,236,3
10975,45,3,43,1
10976,12,4,16,1
10977,4,5,78,1
10978,226,1,5,0
10979,226,1,13,0
10980,186,1,15,0
10981,133,3,47,1
10982,50,6,260,3
10983,76,3,77,1
10984,83,3,18,1
10985,87,1,25,1
10986,225,1,29,0
10987,14,5,125,1
10988,14,8,183,3
10989,163,1,165,1
10990,225,1,6,0
10991,35,6,61,1
10992,225,1,10,0
10993,226,1,3,0
10994,14,10,119,3
10995,113,3,53,1
10996,226,1,6,0
10997,181,4,64,0
10998,226,1,32,0
10999,167,2,19,1
11000,2,8,316,3
11001,226,1,10,0
11002,40,2,22,1
11003,226,1,6,0
11004,226,1,82,0
11005,226,1,32,0
11006,20,8,137,3
11007,226,1,12,0
11008,101,2,19,1
11009,226,1,14,0
11010,68,3,23,1
11011,220,2,45,0
11012,226,1,5,0
11013,41,4,55,1
11014,181,1,19,0
11015,123,2,17,1
11016,226,1,16,0
11017,226,1,9,0
11018,10,5,52,1
11019,226,1,11,0
11020,80,3,30,1
11021,113,4,22,1
11022,226,1,4,0
11023,87,6,234,3
11024,88,2,7,1
11025,52,13,240,3
11026,226,1,7,0
11027,4,20,443,3
11028,8,8,242,3
11029,16,1,13,1
11030,23,4,17,1
11031,107,2,42,1
11032,177,2,16,0
11033,50,1,11,1
11034,207,1,15,0
11035,85,4,185,1
11036,5,9,65,3
11037,24,15,736,3
11038,69,2,14,1
11039,37,2,11,1
11040,226,1,1,0
11041,51,9,214,3
11042,10,20,863,2
11043,12,6,74,1
11044,17,9,165,3
11045,103,1,26,1
11046,42,1,8,1
11047,77,1,3,1
11048,88,3,44,1
11049,94,6,44,1
11050,226,1,16,0
11051,81,5,79,1
11052,191,1,9,0
11053,227,1,1,0
11054,143,1,1,1
11055,106,3,38,1
11056,30,8,85,1
11057,227,1,2,0
11058,39,9,93,3
11059,27,4,74,1
11060,118,3,19,1
11061,45,16,270,3
11062,34,4,48,1
11063,55,4,41,1
11064,227,1,14,0
11065,89,2,27,1
11066,227,1,5,0
11067,227,1,13,0
11068,74,1,19,1
11069,75,6,200,3
11070,6,13,131,3
11071,30,11,440,3
11072,69,5,44,1
11073,46,5,164,1
11074,213,2,21,0
11075,24,8,159,3
11076,227,1,10,0
11077,226,1,15,0
11078,56,1,2,1
11079,191,2,170,0
11080,227,1,12,0
11081,76,6,193,3
11082,115,4,87,1
11083,24,3,59,1
11084,38,3,23,1
11085,227,1,24,0
11086,13,5,62,1
11087,4,22,158,3
11088,33,5,74,1
11089,41,3,88,1
11090,20,7,121,1
11091,227,1,5,0
11092,227,1,7,0
11093,227,1,5,0
11094,35,4,63,1
11095,227,1,7,0
11096,163,3,44,1
11097,1,4,104,1
11098,10,4,47,1
11099,43,4,31,1
11100,227,1,4,0
11101,47,3,72,1
11102,227,1,4,0
11103,130,2,19,1
11104,156,3,49,1
11105,36,2,44,1
11106,105,1,17,1
11107,200,1,17,0
11108,34,1,5,1
11109,228,1,215,0
11110,4,6,52,1
11111,112,1,15,1
11112,48,2,4,1
11113,107,1,112,1
11114,67,1,12,1
11115,20,1,5,1
11116,69,1,35,1
11117,94,2,30,1
11118,5,1,4,1
11119,135,1,20,1
11120,36,1,7,1
11121,124,1,6,1
11122,162,1,3,1
11123,4,2,25,1
11124,147,1,11,1
11125,100,1,12,1
11126,54,2,33,1
11127,15,6,223,3
11128,59,1,9,1
11129,26,2,214,1
11130,12,1,10,1
11131,65,1,14,1
11132,6,1,19,1
11133,19,1,13,1
11134,98,1,22,1
11135,10,2,34,1
11136,22,1,1,1
11137,80,3,19,1
11138,79,1,13,1
11139,95,2,99,1
11140,18,3,31,1
11141,53,2,4,1
11142,6,1,6,1
11143,24,1,39,1
11144,66,3,39,1
11145,139,2,35,1
11146,29,1,10,1
11147,160,3,26,1
11148,65,1,5,1
11149,234,1,27,0
11150,56,1,2,1
11151,35,1,90,1
11152,47,1,7,1
11153,46,6,93,1
11154,193,1,4,0
11155,152,3,11,1
11156,16,7,124,1
11157,112,9,376,3
11158,60,4,153,1
11159,37,2,23,1
11160,34,1,3,1
11161,75,4,251,1
11162,233,1,3,0
11163,145,4,86,1
11164,138,2,16,1
11165,62,3,37,1
11166,12,6,135,1
11167,243,1,10,0
11168,129,2,18,1
11169,23,1,6,1
11170,36,8,120,3
11171,71,2,33,1
11172,22,3,182,1
11173,3,4,70,1
11174,105,2,8,1
11175,36,4,41,1
11176,31,14,420,3
11177,36,2,12,1
11178,152,1,69,1
11179,151,1,2,1
11180,4,2,75,1
11181,12,7,163,3
11182,184,1,292,0
11183,64,4,92,1
11184,102,2,11,1
11185,99,1,29,1
11186,143,2,47,1
11187,164,2,79,1
11188,103,2,21,1
11189,108,2,16,1
11190,164,1,4,1
11191,76,1,35,1
11192,2,1,8,1
11193,66,6,341,3
11194,98,2,51,1
11195,49,2,17,1
11196,253,1,15,0
11197,67,3,90,1
11198,43,3,13,1
11199,124,1,54,1
11200,161,1,6,1
11201,9,2,17,1
11202,149,1,4,1
11203,22,5,45,1
11204,152,1,44,1
11205,239,1,12,0
11206,29,1,8,1
11207,30,2,10,1
11208,26,6,162,1
11209,12,5,171,1
11210,64,1,4,1
11211,87,3,23,1
11212,121,1,6,1
11213,141,2,21,1
11214,86,1,18,1
11215,15,1,31,1
11216,169,1,2,0
11217,168,2,47,1
11218,55,1,7,1
11219,16,8,137,3
11220,116,1,35,1
11221,121,2,87,1
11222,26,1,39,1
11223,43,1,4,1
11224,24,2,74,1
11225,3,1,7,1
11226,25,1,6,1
11227,131,1,5,1
11228,76,1,22,1
11229,32,2,6,1
11230,66,3,45,1
11231,211,1,21,0
11232,27,2,143,1
11233,9,2,69,1
11234,86,1,12,1
