customer_id,recency,frequency,monetary,unique_sku_purchased,day_of_week,monthly_spending_mean,monthly_spending_std,spending_trend,cluster
8975,327,1,6.0,1,0,6.0,0.0,0.0,2
8976,105,2,23.86,3,4,11.93,4.341635636485402,6.140000000000001,1
8977,282,1,11.18,1,3,11.18,0.0,0.0,1
8978,247,2,83.7,11,3,83.7,0.0,0.0,1
8979,311,1,60.3,1,2,60.3,0.0,0.0,2
8980,354,1,21.13,1,1,21.13,0.0,0.0,2
8981,331,1,7.27,1,3,7.27,0.0,0.0,1
8982,294,1,7.37,1,5,7.37,0.0,0.0,1
8983,297,5,231.45,6,2,115.725,47.58121530604278,-67.29,2
8984,325,1,14.33,2,2,14.33,0.0,0.0,2
8985,187,2,23.02,3,3,11.51,14.919953083036152,-21.1,1
8986,327,1,4.57,1,0,4.57,0.0,0.0,2
8987,265,1,22.15,2,6,22.15,0.0,0.0,1
8988,270,1,30.08,1,1,30.08,0.0,0.0,2
8989,181,3,36.1,4,1,18.05,10.13991124221509,-14.339999999999998,2
8990,362,1,8.37,1,0,8.37,0.0,0.0,2
8991,315,1,15.879999999999999,3,5,15.879999999999999,0.0,0.0,1
8992,333,1,7.76,2,1,7.76,0.0,0.0,2
8993,164,1,9.84,3,2,9.84,0.0,0.0,2
8994,277,1,57.38,1,1,57.38,0.0,0.0,2
8995,272,6,235.46,8,4,117.73000000000002,21.481904012447327,-30.38000000000001,1
8996,348,2,12.44,3,0,12.44,0.0,0.0,2
8997,262,2,3.75,2,1,1.875,1.590990257669732,2.25,2
8998,315,1,8.62,1,5,8.62,0.0,0.0,1
8999,271,1,7.88,1,0,7.88,0.0,0.0,2
9000,323,1,45.41,1,4,45.41,0.0,0.0,1
9001,262,1,12.4,1,2,12.4,0.0,0.0,2
9002,334,1,15.46,2,0,15.46,0.0,0.0,2
9003,353,2,15.020000000000001,3,2,15.020000000000001,0.0,0.0,2
9004,245,10,238.24,12,5,79.41333333333334,32.54525515852247,-31.275000000000002,1
9005,302,2,29.05,2,2,14.525,10.825804819966041,-15.309999999999999,2
9006,354,2,18.55,2,0,18.55,0.0,0.0,2
9007,339,2,9.41,2,2,9.41,0.0,0.0,2
9008,203,2,9.82,2,5,9.82,0.0,0.0,1
9009,256,1,72.0,2,1,72.0,0.0,0.0,2
9010,239,1,13.379999999999999,2,4,13.379999999999999,0.0,0.0,1
9011,364,1,16.12,1,5,16.12,0.0,0.0,1
9012,175,3,34.0,3,5,17.0,17.84737515714846,25.240000000000002,1
9013,304,3,318.46,10,2,106.15333333333332,46.33833869846149,37.865,0
9014,317,1,7.9,1,3,7.9,0.0,0.0,1
9015,262,1,1.0,2,2,1.0,0.0,0.0,2
9016,327,1,21.740000000000002,3,0,21.740000000000002,0.0,0.0,2
9017,298,1,13.96,1,1,13.96,0.0,0.0,2
9018,338,1,12.61,2,3,12.61,0.0,0.0,1
9019,315,2,9.71,4,0,4.855,2.45366053071732,-3.4699999999999998,2
9020,356,1,1.84,1,6,1.84,0.0,0.0,1
9021,305,1,6.25,1,1,6.25,0.0,0.0,2
9022,323,1,15.5,2,4,15.5,0.0,0.0,1
9023,105,2,50.77,3,0,25.385,9.383306986345488,-13.270000000000003,2
9024,348,1,2.11,1,0,2.11,0.0,0.0,2
9025,187,2,4.51,2,0,2.255,1.2374368670764582,-1.75,2
9026,126,1,64.72,1,5,64.72,0.0,0.0,1
9027,247,4,58.71,5,3,29.354999999999997,11.872322856122135,16.790000000000003,1
9028,291,4,31.17,5,1,10.39,1.9661892075789662,0.8450000000000005,2
9029,142,1,5.52,1,3,5.52,0.0,0.0,1
9030,237,2,8.53,2,5,4.265,1.0394469683442251,1.4700000000000002,1
9031,107,1,6.18,1,3,6.18,0.0,0.0,1
9032,306,1,7.23,1,0,7.23,0.0,0.0,2
9033,81,4,26.59,3,1,6.6475,1.3510088822802018,-0.807,2
9034,246,1,36.0,1,4,36.0,0.0,0.0,1
9035,210,2,31.86,5,6,15.930000000000001,12.812774875100242,-18.120000000000005,1
9036,18,2,22.009999999999998,4,1,11.004999999999999,3.726452736853107,5.270000000000001,2
9037,16,12,175.49,17,6,21.93625,20.784507236675793,4.740595238095237,1
9038,11,4,33.39,3,3,8.3475,2.7603064443403142,-1.1090000000000004,1
9039,13,4,45.89,9,6,11.4725,4.4095303982775,-1.0250000000000004,1
9040,30,5,29.72,8,2,5.944,2.013164176116791,0.20199999999999996,2
9041,23,1,48.06,6,3,48.06,0.0,0.0,1
9042,85,1,6.79,2,4,6.79,0.0,0.0,1
9043,113,2,15.2,2,4,15.2,0.0,0.0,1
9044,23,3,22.65,4,1,7.55,3.5977631939859522,2.785,2
9045,46,4,17.79,4,1,4.4475,1.6944295992063723,-0.8649999999999999,2
9046,89,7,73.82,8,0,12.303333333333333,9.365832940356489,2.56,2
9047,53,5,39.6,6,0,7.92,3.643947035839022,-0.4850000000000003,2
9048,6,58,783.8,59,6,65.31666666666666,28.53862305824522,-0.28706293706293695,0
9049,164,3,501.81,15,1,250.905,323.3104335619251,457.23,0
9050,293,1,6.129999999999999,2,6,6.129999999999999,0.0,0.0,1
9051,350,1,16.0,1,5,16.0,0.0,0.0,1
9052,260,2,25.78,4,0,12.89,5.586143571373725,7.9,2
9053,227,1,2.73,1,2,2.73,0.0,0.0,2
9054,316,1,11.780000000000001,2,4,11.780000000000001,0.0,0.0,1
9055,281,1,6.5,1,4,6.5,0.0,0.0,1
9056,343,2,10.0,1,2,10.0,0.0,0.0,2
9057,344,1,9.75,2,4,9.75,0.0,0.0,1
9058,288,1,3.68,1,4,3.68,0.0,0.0,1
9059,192,3,34.3,6,0,11.433333333333332,3.9365255407952495,-3.7150000000000007,2
9060,259,6,55.269999999999996,10,4,27.634999999999998,9.227743494484443,-13.049999999999997,1
9061,137,1,11.830000000000002,2,1,11.830000000000002,0.0,0.0,2
9062,302,1,4.5,1,4,4.5,0.0,0.0,1
9063,324,1,10.809999999999999,2,3,10.809999999999999,0.0,0.0,1
9064,301,3,19.259999999999998,3,6,9.629999999999999,6.137686860699231,-8.68,1
9065,276,2,44.34,4,2,44.34,0.0,0.0,2
9066,303,5,102.62,9,3,51.31,13.13804399444606,-18.580000000000005,1
9067,330,1,28.59,1,4,28.59,0.0,0.0,1
9068,349,1,17.19,2,6,17.19,0.0,0.0,1
9069,319,4,68.28999999999999,7,1,34.144999999999996,25.943747801734425,-36.69,2
9070,214,1,15.32,1,1,15.32,0.0,0.0,2
9071,238,2,23.44,3,5,11.72,13.307749621930826,18.82,1
9072,175,2,14.559999999999999,4,5,7.279999999999999,2.9274220741123065,-4.14,1
9073,55,1,4.5,1,6,4.5,0.0,0.0,1
9074,330,1,7.73,1,4,7.73,0.0,0.0,1
9075,211,1,17.65,2,4,17.65,0.0,0.0,1
9076,75,1,10.71,1,0,10.71,0.0,0.0,2
9077,112,1,8.18,2,5,8.18,0.0,0.0,1
9078,268,1,123.03,4,3,123.03,0.0,0.0,1
9079,297,1,2.68,1,2,2.68,0.0,0.0,2
9080,265,1,12.27,1,6,12.27,0.0,0.0,1
9081,310,1,2.66,1,3,2.66,0.0,0.0,1
9082,275,2,34.19,3,3,17.095,2.793071785686863,-3.950000000000001,1
9083,265,1,11.19,1,6,11.19,0.0,0.0,1
9084,13,1,11.65,1,6,11.65,0.0,0.0,1
9085,307,1,17.82,2,6,17.82,0.0,0.0,1
9086,20,4,148.43,8,6,74.215,74.4088465842604,-105.22999999999999,1
9087,344,2,16.369999999999997,3,1,16.369999999999997,0.0,0.0,2
9088,16,6,116.15,9,3,29.0375,21.77225662014237,10.947,1
9089,13,7,54.4,8,0,9.066666666666666,6.3241747814767635,-2.2817142857142856,2
9090,160,7,28.0,6,3,9.333333333333334,5.311255344392071,1.4699999999999998,1
9091,27,9,134.05,10,2,19.150000000000002,10.404816192513927,3.5753571428571425,2
9092,256,3,17.22,3,1,8.61,2.842569260369921,-4.02,2
9093,191,5,105.71000000000001,13,1,26.427500000000002,33.016706251027934,18.053,2
9094,145,7,122.9,14,0,24.58,11.558207040886574,-1.9109999999999987,2
9095,93,6,98.5,10,6,24.625,15.712011328916484,0.42600000000000016,1
9096,88,2,23.52,5,1,11.76,5.741707063234766,-8.120000000000001,2
9097,88,2,40.120000000000005,4,1,20.060000000000002,13.8451507756326,19.580000000000002,2
9098,190,2,19.61,4,1,9.805,4.928534264870236,-6.969999999999999,2
9099,191,1,8.5,1,3,8.5,0.0,0.0,1
9100,256,1,14.33,2,1,14.33,0.0,0.0,2
9101,213,1,7.23,1,2,7.23,0.0,0.0,2
9102,354,1,8.14,1,1,8.14,0.0,0.0,2
9103,348,1,4.19,1,0,4.19,0.0,0.0,2
9104,202,1,7.98,1,6,7.98,0.0,0.0,1
9105,247,4,83.9,11,1,27.96666666666667,30.791598421214406,-28.63,2
9106,221,1,4.26,1,1,4.26,0.0,0.0,2
9107,333,4,24.509999999999998,6,1,12.254999999999999,7.785245660863887,-11.009999999999998,2
9108,315,3,35.81,4,5,17.905,9.510586206959065,-13.45,1
9109,236,1,4.12,2,0,4.12,0.0,0.0,2
9110,297,1,19.299999999999997,2,2,19.299999999999997,0.0,0.0,2
9111,224,1,17.54,1,5,17.54,0.0,0.0,1
9112,222,1,9.96,1,0,9.96,0.0,0.0,2
9113,364,1,1.89,1,5,1.89,0.0,0.0,1
9114,353,1,9.62,1,2,9.62,0.0,0.0,2
9115,362,1,1.29,1,0,1.29,0.0,0.0,2
9116,274,9,70.04,15,4,17.51,10.753049179961314,-5.836,1
9117,256,1,62.27,1,1,62.27,0.0,0.0,2
9118,315,1,9.940000000000001,2,5,9.940000000000001,0.0,0.0,1
9119,248,2,24.77,3,2,12.384999999999998,5.324514062334702,-7.529999999999999,2
9120,310,1,3.82,1,3,3.82,0.0,0.0,1
9121,191,1,11.93,2,3,11.93,0.0,0.0,1
9122,274,2,2.81,2,3,1.405,0.48790367901871773,0.69,1
9123,275,1,85.2,1,3,85.2,0.0,0.0,1
9124,12,3,20.209999999999997,4,0,20.209999999999997,0.0,0.0,2
9125,68,8,77.67,11,1,15.533999999999997,11.721878262462889,2.5919999999999996,2
9126,5,14,475.75,52,6,67.96428571428571,40.52480427966016,-10.015714285714287,0
9127,360,1,9.35,1,2,9.35,0.0,0.0,2
9128,298,2,15.78,3,1,15.78,0.0,0.0,2
9129,137,2,47.269999999999996,5,1,23.634999999999998,2.2839549032325475,-3.2300000000000004,2
9130,215,1,7.43,1,0,7.43,0.0,0.0,2
9131,277,2,33.44,3,1,33.44,0.0,0.0,2
9132,160,3,69.49,3,6,23.16333333333333,28.32964760340893,4.659999999999999,1
9133,199,2,78.54,8,1,39.269999999999996,3.6062445840513906,-5.100000000000001,2
9134,211,2,29.16,2,4,29.16,0.0,0.0,1
9135,343,1,2.13,2,5,2.13,0.0,0.0,1
9136,233,1,6.81,1,3,6.81,0.0,0.0,1
9137,309,2,23.77,3,2,23.77,0.0,0.0,2
9138,98,1,12.25,1,5,12.25,0.0,0.0,1
9139,347,1,14.899999999999999,2,1,14.899999999999999,0.0,0.0,2
9140,272,1,20.93,3,6,20.93,0.0,0.0,1
9141,127,1,2.19,1,4,2.19,0.0,0.0,1
9142,292,1,10.0,1,0,10.0,0.0,0.0,2
9143,255,4,50.66,4,1,25.33,10.281332598452401,-14.540000000000003,2
9144,70,3,31.03,5,5,10.343333333333332,8.499507828888289,8.135,1
9145,362,1,5.79,1,0,5.79,0.0,0.0,2
9146,323,3,17.56,3,2,8.78,3.6769552621700465,-5.199999999999999,2
9147,264,1,35.5,4,0,35.5,0.0,0.0,2
9148,175,1,9.61,2,5,9.61,0.0,0.0,1
9149,323,1,32.47,2,4,32.47,0.0,0.0,1
9150,352,1,17.14,3,3,17.14,0.0,0.0,1
9151,315,3,38.41,6,5,19.205,19.056527752977455,26.95,1
9152,281,2,23.93,2,1,11.965,6.413458505361986,9.07,2
9153,298,1,15.63,2,1,15.63,0.0,0.0,2
9154,316,1,9.23,1,4,9.23,0.0,0.0,1
9155,326,2,220.9,7,5,220.9,0.0,0.0,1
9156,254,1,6.87,1,3,6.87,0.0,0.0,1
9157,363,1,30.87,1,6,30.87,0.0,0.0,1
9158,72,2,44.62,2,2,22.31,12.628927111991736,17.86,2
9159,21,1,8.65,1,5,8.65,0.0,0.0,1
9160,288,1,41.239999999999995,2,4,41.239999999999995,0.0,0.0,1
9161,171,1,55.33,2,2,55.33,0.0,0.0,2
9162,232,1,16.3,1,4,16.3,0.0,0.0,1
9163,285,1,12.18,1,0,12.18,0.0,0.0,2
9164,94,1,9.54,1,2,9.54,0.0,0.0,2
9165,306,1,11.93,1,0,11.93,0.0,0.0,2
9166,236,1,14.31,1,0,14.31,0.0,0.0,2
9167,277,1,13.68,2,1,13.68,0.0,0.0,2
9168,254,3,15.59,4,3,7.795000000000001,8.789337290148787,12.430000000000001,1
9169,195,1,76.64,2,6,76.64,0.0,0.0,1
9170,293,3,62.879999999999995,3,1,20.959999999999997,18.25504587778404,1.8550000000000002,2
9171,282,1,7.57,1,3,7.57,0.0,0.0,1
9172,262,1,118.71000000000001,10,2,118.71000000000001,0.0,0.0,2
9173,303,1,9.06,2,3,9.06,0.0,0.0,1
9174,268,1,5.5,2,3,5.5,0.0,0.0,1
9175,283,1,10.57,1,2,10.57,0.0,0.0,2
9176,150,1,11.08,1,2,11.08,0.0,0.0,2
9177,249,1,5.73,1,1,5.73,0.0,0.0,2
9178,217,1,27.12,1,5,27.12,0.0,0.0,1
9179,307,2,53.4,3,6,53.4,0.0,0.0,1
9180,119,3,25.14,5,0,8.38,6.069036167300372,1.5999999999999996,2
9181,286,1,80.30000000000001,2,6,80.30000000000001,0.0,0.0,1
9182,323,1,6.68,1,4,6.68,0.0,0.0,1
9183,260,2,26.93,3,4,13.465,2.9344931419241713,4.149999999999999,1
9184,141,1,235.91,1,4,235.91,0.0,0.0,1
9185,309,5,114.17,5,5,57.085,32.49155659552186,45.95,1
9186,257,1,283.09,1,0,283.09,0.0,0.0,2
9187,311,1,7.12,1,2,7.12,0.0,0.0,2
9188,281,1,5.8,1,4,5.8,0.0,0.0,1
9189,204,1,4.3,1,4,4.3,0.0,0.0,1
9190,264,2,41.86,3,0,20.93,23.320381643532336,32.980000000000004,2
9191,272,2,16.17,3,6,8.084999999999999,5.692209588551707,8.05,1
9192,332,1,11.5,2,2,11.5,0.0,0.0,2
9193,322,1,13.75,3,5,13.75,0.0,0.0,1
9194,123,2,20.189999999999998,3,0,20.189999999999998,0.0,0.0,2
9195,284,2,21.05,4,1,10.525,11.631906550518707,16.450000000000003,2
9196,252,2,26.03,3,0,13.015,5.098239892355008,7.210000000000001,2
9197,232,2,6.03,2,4,3.015,0.5586143571373726,-0.79,1
9198,325,2,23.86,2,2,23.86,0.0,0.0,2
9199,333,2,32.32,6,1,16.16,12.600642840744278,17.82,2
9200,267,2,18.01,2,4,9.005,3.0052038200428273,4.250000000000001,1
9201,327,1,17.48,2,0,17.48,0.0,0.0,2
9202,272,1,55.18000000000001,5,6,55.18000000000001,0.0,0.0,1
9203,316,1,6.75,1,4,6.75,0.0,0.0,1
9204,178,2,28.71,4,2,28.71,0.0,0.0,2
9205,277,1,36.55,1,1,36.55,0.0,0.0,2
9206,269,2,59.82,8,2,29.91,26.346798667010763,37.260000000000005,2
9207,78,3,16.33,3,0,5.4433333333333325,0.7669637105713241,0.33499999999999996,2
9208,127,1,51.13,8,4,51.13,0.0,0.0,1
9209,309,2,60.51,6,4,60.51,0.0,0.0,1
9210,307,2,10.31,2,3,5.155,4.37699097554473,6.1899999999999995,1
9211,306,1,30.67,4,0,30.67,0.0,0.0,2
9212,205,1,16.130000000000003,2,3,16.130000000000003,0.0,0.0,1
9213,292,1,65.04,2,0,65.04,0.0,0.0,2
9214,273,3,17.24,3,0,5.746666666666666,4.042923859452875,-3.9949999999999997,2
9215,132,1,5.37,1,6,5.37,0.0,0.0,1
9216,315,1,6.62,1,5,6.62,0.0,0.0,1
9217,313,1,10.77,2,0,10.77,0.0,0.0,2
9218,276,1,11.579999999999998,2,2,11.579999999999998,0.0,0.0,2
9219,333,2,12.879999999999999,2,1,6.4399999999999995,3.181980515339464,4.499999999999999,2
9220,267,2,19.3,3,5,9.65,6.123544725075502,-8.66,1
9221,292,8,375.96000000000004,14,3,125.32000000000001,60.11501725858523,13.950000000000001,0
9222,166,1,22.38,1,0,22.38,0.0,0.0,2
9223,364,1,12.120000000000001,2,5,12.120000000000001,0.0,0.0,1
9224,277,1,6.9399999999999995,2,1,6.9399999999999995,0.0,0.0,2
9225,111,1,7.37,1,6,7.37,0.0,0.0,1
9226,319,2,47.61,4,1,23.805,27.4852405847211,38.870000000000005,2
9227,132,1,2.31,1,6,2.31,0.0,0.0,1
9228,236,1,1.77,1,0,1.77,0.0,0.0,2
9229,283,1,14.88,1,2,14.88,0.0,0.0,2
9230,205,1,14.75,1,3,14.75,0.0,0.0,1
9231,230,4,249.52,9,0,83.17333333333333,127.8213105602244,108.41499999999999,0
9232,284,1,2.06,1,1,2.06,0.0,0.0,2
9233,299,2,58.91,4,0,29.455,6.130615792887364,-8.669999999999998,2
9234,357,1,1.36,1,5,1.36,0.0,0.0,1
9235,266,1,25.509999999999998,3,5,25.509999999999998,0.0,0.0,1
9236,240,1,3.25,1,3,3.25,0.0,0.0,1
9237,331,1,3.13,1,3,3.13,0.0,0.0,1
9238,243,1,4.94,1,0,4.94,0.0,0.0,2
9239,316,1,10.67,2,4,10.67,0.0,0.0,1
9240,185,4,25.31,5,1,12.655,10.769236277471117,15.23,2
9241,277,1,21.56,3,1,21.56,0.0,0.0,2
9242,307,1,6.46,2,6,6.46,0.0,0.0,1
9243,156,6,51.9,8,5,12.975,8.684394049097497,-4.452,1
9244,352,1,17.26,2,3,17.26,0.0,0.0,1
9245,230,2,10.71,3,6,5.355,1.4919953083036153,2.1100000000000003,1
9246,206,1,15.96,1,2,15.96,0.0,0.0,2
9247,339,1,1.84,1,2,1.84,0.0,0.0,2
9248,353,1,8.56,1,2,8.56,0.0,0.0,2
9249,284,1,17.61,2,1,17.61,0.0,0.0,2
9250,257,1,7.75,3,0,7.75,0.0,0.0,2
9251,330,2,47.71,5,6,23.855000000000004,15.945257915756649,-22.55,1
9252,278,1,29.53,4,0,29.53,0.0,0.0,2
9253,316,1,29.11,3,4,29.11,0.0,0.0,1
9254,152,2,8.78,2,0,4.39,2.771858582251266,3.9199999999999995,2
9255,342,1,20.98,2,6,20.98,0.0,0.0,1
9256,323,1,2.33,1,4,2.33,0.0,0.0,1
9257,348,1,11.95,3,0,11.95,0.0,0.0,2
9258,351,1,5.79,1,4,5.79,0.0,0.0,1
9259,11,1,29.5,2,1,29.5,0.0,0.0,2
9260,102,2,18.86,2,1,18.86,0.0,0.0,2
9261,257,1,4.38,1,0,4.38,0.0,0.0,2
9262,345,1,13.43,2,3,13.43,0.0,0.0,1
9263,195,1,26.32,4,6,26.32,0.0,0.0,1
9264,129,1,149.87,1,2,149.87,0.0,0.0,2
9265,323,1,10.98,1,4,10.98,0.0,0.0,1
9266,260,1,74.04,6,4,74.04,0.0,0.0,1
9267,324,1,28.990000000000002,3,3,28.990000000000002,0.0,0.0,1
9268,267,1,19.22,2,4,19.22,0.0,0.0,1
9269,230,1,2.33,1,6,2.33,0.0,0.0,1
9270,11,4,89.33,7,2,29.776666666666667,22.605391687235443,-16.839999999999996,2
9271,350,1,6.07,1,5,6.07,0.0,0.0,1
9272,193,1,6.7,1,1,6.7,0.0,0.0,2
9273,360,1,21.32,1,2,21.32,0.0,0.0,2
9274,16,2,19.0,2,3,9.5,3.3658282784479665,-4.760000000000001,1
9275,258,1,78.46,3,6,78.46,0.0,0.0,1
9276,305,2,29.560000000000002,4,0,14.780000000000001,12.416795077635776,-17.560000000000002,2
9277,62,1,23.0,4,6,23.0,0.0,0.0,1
9278,268,1,27.12,1,3,27.12,0.0,0.0,1
9279,227,1,10.49,2,2,10.49,0.0,0.0,2
9280,327,1,22.78,2,0,22.78,0.0,0.0,2
9281,103,1,4.1,2,0,4.1,0.0,0.0,2
9282,334,1,28.5,1,0,28.5,0.0,0.0,2
9283,115,3,38.36,5,2,19.18,13.85929291125633,-19.6,2
9284,196,3,7.9399999999999995,2,0,2.6466666666666665,1.0450039872332229,0.9049999999999999,2
9285,281,1,4.91,1,4,4.91,0.0,0.0,1
9286,305,1,6.5,1,1,6.5,0.0,0.0,2
9287,343,1,3.68,1,5,3.68,0.0,0.0,1
9288,271,7,95.49000000000001,9,0,31.830000000000002,17.834547933715623,-16.185000000000002,2
9289,290,1,3.81,1,2,3.81,0.0,0.0,2
9290,324,1,22.81,2,3,22.81,0.0,0.0,1
9291,297,1,26.55,4,2,26.55,0.0,0.0,2
9292,309,1,6.82,1,4,6.82,0.0,0.0,1
9293,267,5,33.64,6,0,8.41,6.019584703283109,-0.8140000000000001,2
9294,243,1,6.5,1,0,6.5,0.0,0.0,2
9295,294,2,20.2,2,5,20.2,0.0,0.0,1
9296,360,1,7.43,1,2,7.43,0.0,0.0,2
9297,348,1,62.78,5,0,62.78,0.0,0.0,2
9298,260,2,28.79,3,4,14.395,14.545186489007284,-20.57,1
9299,214,1,31.990000000000002,3,1,31.990000000000002,0.0,0.0,2
9300,119,4,38.02,6,4,12.673333333333334,6.437735108975309,0.43499999999999955,1
9301,288,2,35.29,4,4,17.645,8.5206367132979,12.050000000000002,1
9302,214,1,27.13,1,1,27.13,0.0,0.0,2
9303,281,4,43.05,4,4,14.35,10.963721995745788,-7.42,1
9304,170,1,13.32,2,3,13.32,0.0,0.0,1
9305,295,1,11.629999999999999,2,4,11.629999999999999,0.0,0.0,1
9306,306,1,8.12,1,0,8.12,0.0,0.0,2
9307,196,1,4.98,1,5,4.98,0.0,0.0,1
9308,151,2,26.04,2,1,13.02,3.7476659402887025,-5.300000000000001,2
9309,307,1,12.48,2,6,12.48,0.0,0.0,1
9310,211,1,5.79,1,4,5.79,0.0,0.0,1
9311,211,8,163.74,12,0,32.748000000000005,46.46788213379215,10.593000000000002,2
9312,296,1,10.7,2,3,10.7,0.0,0.0,1
9313,245,3,41.42,4,3,13.806666666666667,8.429628303391162,-8.035,1
9314,283,1,20.31,1,2,20.31,0.0,0.0,2
9315,260,2,26.96,4,3,13.48,7.7781745930520225,-11.0,1
9316,300,1,3.56,2,6,3.56,0.0,0.0,1
9317,241,3,49.99,6,5,16.663333333333334,12.247294939427784,-10.77,1
9318,354,1,10.3,1,1,10.3,0.0,0.0,2
9319,345,1,7.550000000000001,2,3,7.550000000000001,0.0,0.0,1
9320,348,1,8.18,1,0,8.18,0.0,0.0,2
9321,198,2,12.31,2,3,6.155,2.679934700697016,-3.790000000000001,1
9322,251,1,5.38,1,6,5.38,0.0,0.0,1
9323,339,1,11.19,1,2,11.19,0.0,0.0,2
9324,346,1,30.94,4,2,30.94,0.0,0.0,2
9325,230,3,81.4,10,6,27.133333333333336,18.893523581728566,5.745000000000001,1
9326,177,1,8.13,1,3,8.13,0.0,0.0,1
9327,176,1,57.43,8,4,57.43,0.0,0.0,1
9328,251,1,14.86,2,6,14.86,0.0,0.0,1
9329,286,4,176.51,10,1,58.836666666666666,31.936440523848827,-4.535,2
9330,358,1,67.72,3,4,67.72,0.0,0.0,1
9331,223,3,45.11,9,6,15.036666666666667,8.505059278648995,-4.2250000000000005,1
9332,359,1,13.920000000000002,3,3,13.920000000000002,0.0,0.0,1
9333,311,1,11.65,1,2,11.65,0.0,0.0,2
9334,276,2,17.38,3,2,8.69,1.7819090885900994,2.5199999999999996,2
9335,94,1,5.32,1,2,5.32,0.0,0.0,2
9336,121,1,22.14,1,3,22.14,0.0,0.0,1
9337,291,1,14.88,1,1,14.88,0.0,0.0,2
9338,233,1,6.75,1,3,6.75,0.0,0.0,1
9339,252,1,32.23,3,5,32.23,0.0,0.0,1
9340,203,2,22.759999999999998,3,5,11.379999999999999,7.0427835406180135,9.959999999999999,1
9341,185,3,45.55,5,0,22.775000000000002,24.345686476252833,-34.43000000000001,2
9342,289,1,6.75,1,3,6.75,0.0,0.0,1
9343,227,2,12.559999999999999,1,2,6.279999999999999,2.955706345359768,4.179999999999999,2
9344,183,1,19.27,1,4,19.27,0.0,0.0,1
9345,339,2,16.09,3,2,16.09,0.0,0.0,2
9346,193,5,194.71,15,1,64.90333333333334,94.93914752794727,85.29,0
9347,297,1,162.36,7,2,162.36,0.0,0.0,2
9348,1,1,50.11,3,4,50.11,0.0,0.0,1
9349,197,1,5.12,1,4,5.12,0.0,0.0,1
9350,313,1,9.05,2,0,9.05,0.0,0.0,2
9351,101,5,75.72,6,0,18.93,6.536609722682446,-4.401999999999999,2
9352,250,1,31.38,1,0,31.38,0.0,0.0,2
9353,312,1,5.12,1,1,5.12,0.0,0.0,2
9354,358,1,5.38,1,4,5.38,0.0,0.0,1
9355,205,1,9.11,2,3,9.11,0.0,0.0,1
9356,334,1,6.75,1,0,6.75,0.0,0.0,2
9357,337,1,6.81,1,4,6.81,0.0,0.0,1
9358,229,1,12.0,2,0,12.0,0.0,0.0,2
9359,106,1,3.22,1,4,3.22,0.0,0.0,1
9360,298,2,48.879999999999995,3,0,24.439999999999998,21.26977197809135,30.08,2
9361,266,1,3.13,1,5,3.13,0.0,0.0,1
9362,349,1,18.44,3,6,18.44,0.0,0.0,1
9363,317,1,2.25,1,3,2.25,0.0,0.0,1
9364,306,2,41.64,2,0,20.82,15.358359287371812,21.72,2
9365,111,1,8.870000000000001,2,6,8.870000000000001,0.0,0.0,1
9366,257,2,7.64,1,0,3.82,0.0,0.0,2
9367,187,1,7.88,1,0,7.88,0.0,0.0,2
9368,241,1,17.67,2,2,17.67,0.0,0.0,2
9369,360,1,7.06,1,2,7.06,0.0,0.0,2
9370,306,1,5.74,2,0,5.74,0.0,0.0,2
9371,227,1,5.38,1,2,5.38,0.0,0.0,2
9372,276,3,135.29,4,2,45.096666666666664,45.193756574701034,-36.3,2
9373,237,1,8.65,1,6,8.65,0.0,0.0,1
9374,218,1,2.11,1,4,2.11,0.0,0.0,1
9375,362,1,25.83,1,0,25.83,0.0,0.0,2
9376,185,1,8.38,2,2,8.38,0.0,0.0,2
9377,314,1,42.39,5,6,42.39,0.0,0.0,1
9378,215,1,21.71,3,0,21.71,0.0,0.0,2
9379,355,1,8.97,1,0,8.97,0.0,0.0,2
9380,135,2,24.77,6,3,12.385,3.104198769408944,-4.390000000000001,1
9381,303,6,170.99,7,0,56.99666666666667,31.147122392499334,28.195,2
9382,321,1,9.81,1,6,9.81,0.0,0.0,1
9383,242,1,13.5,1,1,13.5,0.0,0.0,2
9384,347,1,16.4,3,1,16.4,0.0,0.0,2
9385,16,2,18.58,3,3,9.29,5.37401153701776,-7.6,1
9386,317,1,19.44,1,3,19.44,0.0,0.0,1
9387,281,1,10.83,1,4,10.83,0.0,0.0,1
9388,287,1,11.79,2,5,11.79,0.0,0.0,1
9389,360,1,10.61,2,2,10.61,0.0,0.0,2
9390,238,1,9.63,1,5,9.63,0.0,0.0,1
9391,196,1,1.09,1,5,1.09,0.0,0.0,1
9392,229,1,9.38,1,0,9.38,0.0,0.0,2
9393,156,1,6.13,1,3,6.13,0.0,0.0,1
9394,195,1,2.11,1,6,2.11,0.0,0.0,1
9395,337,1,5.38,1,4,5.38,0.0,0.0,1
9396,339,1,2.58,1,2,2.58,0.0,0.0,2
9397,47,2,12.3,2,0,6.15,1.0889444430272828,1.54,2
9398,349,1,18.38,3,6,18.38,0.0,0.0,1
9399,285,1,1.62,1,0,1.62,0.0,0.0,2
9400,348,1,10.92,2,0,10.92,0.0,0.0,2
9401,356,1,6.28,2,6,6.28,0.0,0.0,1
9402,309,1,4.94,1,4,4.94,0.0,0.0,1
9403,249,1,7.43,1,1,7.43,0.0,0.0,2
